"factor","tenencia","estructura","ingreso","transporte","publico","mantenimiento"
"2139",929,"propia","unipersonal",16818.88,1276.42,550.5,0
"2140",1002,"rentada","nuclear",32141.52,10663.43,10360.96,0
"2141",1002,"propia","ampliado",32363.3,4587.43,3145.68,0
"2142",1002,"propia_pagando","nuclear",31758.38,826.72,524.25,0
"2143",1636,"propia","ampliado",65356.89,4053.02,1179.6,0
"2144",1636,"propia","nuclear",53085.88,12890.06,3866.55,7208.72
"2145",1636,"prestada","unipersonal",11559.15,0,0,0
"2146",1636,"prestada","nuclear",15355.07,0,0,0
"2147",1015,"propia","nuclear",76129.46,18071.32,6553.45,0
"2148",1015,"rentada","ampliado",16635.3,747.07,747.07,0
"2149",1015,"propia","nuclear",20567.38,1887.85,557,0
"2150",1015,"rentada","nuclear",71710.75,6357.38,4240.12,0
"2151",932,"propia","ampliado",70588.29,5704.48,2831.06,0
"2152",932,"prestada","nuclear",19246.59,1752.28,1258.26,0
"2153",932,"propia","ampliado",13813.4,2885.53,2280.6,0
"2154",932,"prestada","nuclear",28028,1862.21,1559.74,0
"2155",932,"propia","nuclear",24983.41,2054.73,996.1,0
"2156",932,NA,"nuclear",28974.66,4797.04,2831.03,756.15
"2157",932,NA,"unipersonal",13378.82,282.3,0,0
"2158",1053,"propia","ampliado",32036.82,3658.84,3053.9,0
"2159",1053,"propia","ampliado",57467.5,5091.51,1310.7,2419.72
"2160",1053,"propia","unipersonal",117415.68,17643.63,0,4536.98
"2161",1053,"rentada","coresidente",259127.77,22271.43,0,9668.73
"2162",916,"prestada","unipersonal",9618.28,498.07,498.07,0
"2163",916,"rentada","nuclear",17653.69,766.73,766.73,0
"2164",916,"rentada","nuclear",25453.08,1008.23,917.49,0
"2165",916,"rentada","nuclear",55481.38,4728.54,1769.42,957.8
"2166",916,"propia","nuclear",99781.77,20315.38,655.35,4839.44
"2167",505,"propia","unipersonal",39320.05,1996.26,786.4,0
"2168",505,"rentada","nuclear",21187.33,1871.27,1599.05,0
"2169",505,"propia","unipersonal",23576.94,2167.65,0,0
"2170",505,"prestada","unipersonal",9351.14,1511.33,367,0
"2171",505,"propia","nuclear",69062.08,10112.44,2097.11,5444.37
"2172",1178,"rentada","nuclear",10182.82,1403.48,1101.01,0
"2173",1178,"propia","ampliado",79098.48,8773.57,4246.68,0
"2174",1178,"propia","nuclear",47662.78,1731.15,1035.48,0
"2175",1178,"propia","nuclear",19659.95,2930.39,661.9,1663.56
"2176",1178,"rentada","nuclear",12249.63,3198.05,3198.05,0
"2177",941,"propia","ampliado",63393.77,8053.72,2306.88,4536.98
"2178",941,"propia","nuclear",53071.77,7333.79,3905.86,0
"2179",941,"propia","nuclear",51120.18,6281.19,131.07,2722.19
"2180",941,"propia","nuclear",44114.92,2422.76,1848.08,0
"2181",941,"rentada","ampliado",113499.17,8127.32,3892.8,0
"2182",969,"propia","nuclear",199876.35,7232.9,2595.13,2822.99
"2183",969,"rentada","ampliado",8846.96,4012.68,3407.75,0
"2184",969,"propia","nuclear",56963.57,7259.19,1966.05,2419.72
"2185",969,"propia","nuclear",57619.1,6609.87,5400,0
"2186",969,"propia","ampliado",57155.02,9260.47,5832.55,0
"2187",1002,"propia","ampliado",13852.72,2671.8,2097.12,0
"2188",1002,"rentada","nuclear",16484.07,1678.69,1376.22,0
"2189",1002,"propia","nuclear",16326.87,2369.33,1310.7,0
"2190",1002,"propia","nuclear",24987.44,3645.68,3040.75,0
"2191",1002,"propia_pagando","nuclear",49905.98,31808.8,655.3,4234.51
"2192",1003,"propia","nuclear",115338.17,13941.62,3512.64,5172.15
"2193",1003,"prestada","nuclear",10041.71,629.13,0,0
"2194",1003,"propia","nuclear",24263.48,571.66,0,0
"2195",1003,"propia","unipersonal",31758.55,1915.61,0,504.11
"2196",1003,"prestada","nuclear",35909.55,2673.8,2673.8,0
"2197",1690,"prestada","nuclear",23087.88,1834.95,891.26,0
"2198",1690,"propia","ampliado",45429.08,5189.3,2621.38,0
"2199",1690,"propia","nuclear",26294.98,2056.75,1179.6,0
"2200",1690,"propia","ampliado",40832.2,7510.17,3184.92,1814.79
"2201",1690,"propia","nuclear",76119.35,9254.37,1834.95,5746.8
"2202",729,"prestada","nuclear",59998.45,11962.52,8847.13,0
"2203",729,"prestada","unipersonal",16559.79,3432.01,2070.91,0
"2204",729,"litigio","nuclear",13616.4,2883.54,2883.54,0
"2205",729,"propia","ampliado",33497.12,6452.57,0,5696.41
"2206",729,"prestada","nuclear",18226.39,3071.01,1703.87,0
"2207",93,"propia","nuclear",23430.67,0,0,0
"2208",93,"prestada","nuclear",14794.42,0,0,0
"2209",93,"propia","nuclear",30851.01,2514.5,1153.4,0
"2210",93,NA,"nuclear",22436.52,3242.43,1730.1,1512.33
"2211",93,NA,"nuclear",19659.9,1179.63,1179.63,0
"2212",93,"propia","nuclear",18716.38,550.49,550.49,0
"2213",93,"propia","nuclear",11544,576.71,183.5,0
"2214",93,"propia","nuclear",27050.11,314.58,314.58,0
"2215",93,"propia","ampliado",22557.52,865.08,865.08,0
"2216",93,"rentada","nuclear",20416.05,3705.25,2949.09,0
"2217",93,"propia","ampliado",51358.25,0,0,0
"2218",92,"prestada","nuclear",10079,367,367,0
"2219",92,"prestada","ampliado",44653.27,4339.37,3643.7,0
"2220",92,"propia","nuclear",7265.11,1272.37,576.7,0
"2221",92,"propia","unipersonal",6956.6,1932.76,1428.66,0
"2222",92,"propia","ampliado",6245.82,1297.54,1297.54,0
"2223",555,"prestada","nuclear",38311.8,10675.03,8860.23,0
"2224",555,"rentada","unipersonal",108633.55,3901.79,0,2782.68
"2225",960,"rentada","nuclear",4461.31,571.66,0,0
"2226",960,"rentada","nuclear",29598.75,3062.98,2306.82,0
"2227",960,"rentada","unipersonal",45973.93,4627.73,393.21,1512.33
"2228",960,"propia","unipersonal",15609.15,919.51,314.58,0
"2229",932,"prestada","nuclear",33587.42,2228.19,1127.21,0
"2230",932,"prestada","nuclear",22079.76,2379.41,262.15,1209.86
"2231",932,"rentada","nuclear",123605.37,11604.58,2883.51,3276.69
"2232",932,"propia","unipersonal",16222.09,2006.36,1114.09,0
"2233",876,"propia","unipersonal",24822.1,2419.72,0,1209.86
"2234",876,"litigio","nuclear",17270.58,3814.05,2110.17,0
"2235",876,"propia","ampliado",187941.44,11644.82,0,3639.66
"2236",876,"rentada","nuclear",8468.88,1318.72,1258.23,0
"2237",876,"propia","ampliado",22432.5,1913.6,1913.6,0
"2238",926,"prestada","nuclear",72194.93,12750.84,1114.08,6603.81
"2239",926,"rentada","nuclear",655077.95,44098.98,0,13187.45
"2240",926,"propia","nuclear",798052.29,33883.03,0,21424.5
"2241",926,"propia","nuclear",507428.56,24126.55,0,13610.91
"2242",1082,"propia","nuclear",60931.16,471.85,0,0
"2243",1082,"propia","unipersonal",40458.49,0,0,0
"2244",1082,"propia","ampliado",132679.47,1966.03,0,907.4
"2245",1082,"rentada","unipersonal",37958.96,1300.6,0,0
"2246",956,"propia","unipersonal",11566.14,1398.41,642.25,0
"2247",956,"propia","ampliado",204130.82,7259.12,0,4133.67
"2248",956,"propia","ampliado",32363.47,1754.3,0,0
"2249",956,"propia","nuclear",32867.57,4124.63,419.43,1814.79
"2250",956,"propia","ampliado",35614.82,4765.85,314.56,3105.31
"2251",1619,"propia_pagando","nuclear",38185.78,4975.55,589.8,2419.72
"2252",1619,"propia_pagando","ampliado",28489.86,1580.89,655.35,0
"2253",1619,"propia_pagando","ampliado",51483.88,7510.21,3250.49,2596.16
"2254",1619,"rentada","nuclear",18170.33,1858.16,1192.73,0
"2255",994,"propia_pagando","ampliado",38463.04,5269.95,1297.58,2419.72
"2256",994,"propia","nuclear",106163.82,9739.37,1572.81,2419.72
"2257",994,"prestada","nuclear",54357.32,7122.03,2988.34,604.93
"2258",994,"propia","unipersonal",19731.64,1808.73,1808.73,0
"2259",994,"rentada","nuclear",53686.65,1606.09,471.85,0
"2260",913,"rentada","nuclear",312542.1,17139.6,0,4839.44
"2261",913,"rentada","nuclear",111300.33,8700.81,0,8216.87
"2262",913,"rentada","unipersonal",78690.15,10999.54,0,6855.77
"2263",878,"propia","nuclear",94931.53,6031.17,589.81,2722.19
"2264",878,"propia","nuclear",120558.86,6946.63,655.35,3024.65
"2265",878,"propia","nuclear",48343.45,4371.65,2254.39,0
"2266",878,"prestada","nuclear",35115.65,8176.59,917.5,5847.59
"2267",983,"propia","unipersonal",19063.12,596.87,445.64,0
"2268",983,"propia","nuclear",401935.06,26828.59,0,15728.18
"2269",983,"propia","nuclear",66513.19,5471.59,904.37,1209.86
"2270",983,"propia","unipersonal",27735.76,2683.88,1232.05,0
"2271",916,"propia","ampliado",35025.09,2352.19,2084,0
"2272",916,"prestada","nuclear",23158.53,1038.47,131.07,907.4
"2273",916,"propia","unipersonal",15324.69,846.9,275.24,0
"2274",916,"propia","ampliado",42057.28,2416.7,0,1358.07
"2275",916,"propia","nuclear",16741.23,496.04,314.56,0
"2276",805,"propia","nuclear",37772.34,3115.39,393.2,1209.86
"2277",805,"prestada","ampliado",46220.06,5172.14,1572.8,1814.79
"2278",805,"prestada","ampliado",35365.75,4057.14,1939.88,0
"2279",805,"propia","ampliado",30699.74,3004.5,1703.9,0
"2280",926,"litigio","unipersonal",13761.15,0,0,0
"2281",926,"propia","nuclear",51418.35,11379.77,1428.67,3720.32
"2282",926,"propia","nuclear",37786.66,157.28,157.28,0
"2283",926,"propia","nuclear",93762.75,28464.14,3768.17,2505.42
"2284",926,"rentada","nuclear",42919.08,3458.15,1205.82,0
"2285",926,NA,"unipersonal",24196.8,2511.44,91.75,0
"2286",913,"prestada","nuclear",75236.08,15526.51,0,13711.71
"2287",913,"prestada","ampliado",45340.87,5202.39,1572.8,0
"2288",913,"litigio","nuclear",17222.14,604.93,0,0
"2289",913,"rentada","nuclear",15727.92,2859.31,2254.38,0
"2290",913,"prestada","ampliado",23667.56,7180.54,1887.4,3024.65
"2291",905,"propia","nuclear",113311.81,8355.06,1690.75,3639.65
"2292",905,"propia","nuclear",25779.82,1207.82,602.89,0
"2293",905,"propia","ampliado",47601.51,2541.72,484.96,1209.86
"2294",905,"rentada","ampliado",16232.08,1934.24,1631.77,0
"2295",990,"propia","ampliado",35135.87,4254.72,1835,1209.86
"2296",990,"propia","ampliado",104224.79,8173.62,1350.02,1361.08
"2297",990,"propia","nuclear",33296.93,4728.57,2411.68,0
"2298",990,"propia","ampliado",25759.61,1865.21,1048.55,0
"2299",990,"propia_pagando","ampliado",53452.68,3375.5,1651.44,453.7
"2300",948,"propia","unipersonal",4915.01,131.07,131.07,0
"2301",948,"propia","ampliado",65205.51,4272.85,2044.69,715.83
"2302",948,"litigio","ampliado",87626.38,8480.13,5400.04,1159.44
"2303",948,"prestada","nuclear",17684.93,1600.07,1297.6,0
"2304",880,"propia","ampliado",48923.06,4349.46,1022.34,1209.86
"2305",880,"prestada","nuclear",21399.15,2412.18,1867.74,0
"2306",880,"propia","nuclear",47738.67,1255.23,0,0
"2307",880,"propia","nuclear",93762.9,4201.24,0,3024.65
"2308",870,"propia_pagando","nuclear",39007.36,1512.32,0,362.95
"2309",870,"propia_pagando","nuclear",25487.52,2714.03,2411.56,0
"2310",870,"propia_pagando","nuclear",27428.22,3717.36,3145.7,0
"2311",870,"rentada","ampliado",66627.11,4022.78,0,846.9
"2312",938,"litigio","nuclear",29675.93,1572.82,786.41,0
"2313",938,"rentada","unipersonal",20466.55,6270.07,825.74,0
"2314",938,"propia","unipersonal",13207.47,1421.58,655.34,0
"2315",1035,"propia","ampliado",28699.49,2539.7,1323.79,0
"2316",1035,"prestada","nuclear",14672.4,2163.63,1861.16,0
"2317",1035,"propia","ampliado",41081.26,3333.18,2123.31,0
"2318",1035,"propia","ampliado",54442.9,4438.2,2018.47,0
"2319",1035,"propia","nuclear",14518.18,1379.24,471.84,0
"2320",899,"prestada","nuclear",26564.23,2142.47,0,1840
"2321",899,"prestada","nuclear",16152.44,1497.2,0,604.93
"2322",899,"propia","ampliado",37820.16,5070.31,301.45,2772.59
"2323",899,"rentada","ampliado",8620.11,1508.32,1205.85,0
"2324",899,"propia","ampliado",15980.02,6035.18,1271.35,1890.41
"2325",999,"prestada","ampliado",24272.47,7107.94,2621.38,3024.65
"2326",999,"propia","nuclear",28975.77,5644.53,3302.95,1706.4
"2327",999,"prestada","nuclear",10924.9,1709.92,157.28,0
"2328",999,"prestada","nuclear",18268.64,453.7,0,0
"2329",999,"rentada","nuclear",16685.77,3932.04,3932.04,0
"2330",938,"propia","nuclear",88015.99,10321.12,0,6714.73
"2331",938,"propia","ampliado",82773.83,5936.4,340.79,2873.42
"2332",938,"rentada","nuclear",36446.43,3401.74,1284.48,0
"2333",938,"propia","nuclear",39320.2,5595.61,0,3024.65
"2334",937,"propia","nuclear",35625.85,2570.94,0,1966.01
"2335",937,"prestada","nuclear",30808.72,1049.56,747.09,0
"2336",937,"propia","ampliado",29770.24,1633.33,786.42,0
"2337",937,NA,"nuclear",7265.09,1554.7,1101,0
"2338",937,"propia","ampliado",16761.43,750.11,0,0
"2339",937,"propia","nuclear",78942.19,8131.29,5046.15,1270.35
"2340",878,"propia","nuclear",52362.99,6531.25,3617.5,0
"2341",878,"propia","nuclear",35771.02,571.66,0,0
"2342",878,"rentada","nuclear",38185.59,3175.88,1966.02,0
"2343",878,"rentada","nuclear",20274.99,2974.24,1572.82,0
"2344",878,"rentada","nuclear",46780.49,1968.04,1363.11,0
"2345",870,"propia","nuclear",40509.73,2823.5,373.54,1361.09
"2346",870,"propia","nuclear",39335.03,5724.66,1677.67,1814.79
"2347",870,"propia","nuclear",77772.8,5537.16,1756.34,1209.86
"2348",870,"rentada","nuclear",248264.3,19619.72,0,6916.36
"2349",1031,"propia","nuclear",37646.32,2419.72,0,2419.72
"2350",1031,"propia","nuclear",47340.34,2446.95,786.42,0
"2351",1031,"propia","ampliado",61226.08,5775.11,3355.39,0
"2352",1031,"prestada","nuclear",34873.77,1482.08,0,0
"2353",1031,"prestada","ampliado",15123.05,2026.52,786.41,0
"2354",975,"prestada","nuclear",18399.7,2213.03,1638.35,0
"2355",975,"propia","ampliado",36662.23,1149.37,393.21,0
"2356",975,"propia","nuclear",18384.1,4123.63,1048.56,1713.97
"2357",975,"propia","ampliado",47738.35,6144.08,3119.42,0
"2358",975,"propia","ampliado",22225.31,1892.43,812.63,0
"2359",952,"propia","ampliado",116716.38,7077.7,5308.28,0
"2360",952,"rentada","nuclear",17394.02,2291.7,969.92,0
"2361",952,"propia","unipersonal",7094.81,0,0,0
"2362",952,"prestada","nuclear",68043.52,4373.12,1408.99,2722.16
"2363",963,"propia","unipersonal",18248.47,4592.44,2621.37,0
"2364",963,"propia","nuclear",77713.31,3881.62,0,2822.99
"2365",963,"rentada","unipersonal",26087.24,3224.27,1651.45,0
"2366",963,"rentada","ampliado",81160.1,4441.19,0,1416.54
"2367",1395,"propia_pagando","nuclear",11238.03,2254.37,1389.32,0
"2368",1395,"propia","ampliado",16567.29,1362.11,1271.37,0
"2369",1395,"propia","nuclear",16148.92,2103.16,1074.77,0
"2370",1395,"propia","nuclear",38140.35,3712.26,1232.05,0
"2371",1395,"rentada","nuclear",17106.66,3343.26,1467.97,1209.86
"2372",855,"prestada","nuclear",15123.1,1534.52,1232.05,0
"2373",855,"litigio","nuclear",14371.96,1826.92,1101,0
"2374",855,"propia","nuclear",30649.34,1923.68,1258.26,0
"2375",855,"prestada","ampliado",43251.82,5708.56,3591.3,0
"2376",855,"rentada","ampliado",54140.34,7396.38,6186.52,0
"2377",983,"propia","ampliado",55312.64,6935.52,3381.55,0
"2378",983,"propia","nuclear",10997.57,78.64,78.64,0
"2379",983,"propia","nuclear",37898.49,3932.04,0,2550.78
"2380",983,"litigio","unipersonal",33925.99,4234.51,0,3024.65
"2381",983,"rentada","nuclear",39012.31,10200.05,2477.17,6452.52
"2382",855,"rentada","nuclear",20350.53,3230.4,2162.69,0
"2383",855,"propia","nuclear",17356.28,1663.56,0,0
"2384",855,"rentada","nuclear",43554.24,6485.91,5124.83,0
"2385",855,"propia","ampliado",85546.25,5865.31,1146.85,3024.65
"2386",906,"prestada","nuclear",19684.21,3604.41,3211.2,0
"2387",906,"propia","ampliado",46916.75,1934.79,1087.89,0
"2388",906,NA,"nuclear",15921.55,2359.24,2359.24,0
"2389",906,"propia","ampliado",146101.51,10729.6,8309.88,0
"2390",906,"prestada","nuclear",22430.51,3292.86,2385.46,0
"2391",906,"propia","nuclear",27372.78,4859.65,2752.47,907.4
"2392",936,"propia","ampliado",36057.42,2828.08,1376.25,0
"2393",936,"propia","nuclear",100517.82,3478.35,0,0
"2394",936,"propia","nuclear",22152.32,3919.94,2988.35,0
"2395",1035,"propia","nuclear",38365.27,998.14,393.21,0
"2396",1035,"rentada","nuclear",29467.68,786.4,786.4,0
"2397",1035,"propia","ampliado",30659.52,6014.04,1114.11,0
"2398",1035,"propia","nuclear",64265.84,11563.24,3853.4,3478.35
"2399",1035,"propia","ampliado",48897.88,3248.47,1887.37,302.47
"2400",895,"propia","ampliado",190575.21,7269.2,1048.56,0
"2401",895,"propia","nuclear",42396,18626.53,1638.31,1209.86
"2402",895,"prestada","ampliado",31818.93,1798.67,891.27,0
"2403",895,"propia","nuclear",23934.76,3001.47,3001.47,0
"2404",895,"rentada","nuclear",21081.49,1915.63,1310.7,0
"2405",981,"prestada","nuclear",29814.63,2283.65,1376.25,0
"2406",981,"propia","nuclear",32541.99,2540.72,0,1512.33
"2407",981,"prestada","nuclear",16151.42,1703.9,1703.9,0
"2408",981,"propia","nuclear",155968.79,39814.32,3932.1,4789.01
"2409",981,"propia","nuclear",24406.66,2525.58,0,1814.79
"2410",911,"propia","nuclear",77611.37,8373.24,2962.14,3629.58
"2411",911,"propia_pagando","nuclear",65519.99,7608.01,2450.98,2661.69
"2412",911,"propia","nuclear",43705.56,2540.71,0,1633.31
"2413",936,"propia","nuclear",47425.86,8634.39,2070.89,5141.91
"2414",936,"propia","nuclear",61849.43,3787.9,2110.23,0
"2415",936,"prestada","nuclear",33979.97,12116.76,157.28,9932.95
"2416",936,"propia","ampliado",40895.2,38076.13,550.48,32988.67
"2417",936,"propia","nuclear",25974.47,1189.7,131.07,0
"2418",984,"propia","unipersonal",6613.81,0,0,0
"2419",984,"propia","ampliado",153994.59,7864.09,0,2419.72
"2420",984,"propia","ampliado",53322.72,3333.18,2516.52,0
"2421",984,"rentada","nuclear",14114.8,1693.82,786.42,0
"2422",1040,"propia","nuclear",17089.07,3755.6,1638.35,0
"2423",1040,"propia","nuclear",18873.59,0,0,0
"2424",1040,"propia","nuclear",28471.67,7477.42,3021.14,0
"2425",1040,"prestada","nuclear",14064.48,2008.4,1101,0
"2426",101,"propia","ampliado",35187.36,2291.67,537.37,0
"2427",101,"propia_pagando","ampliado",14760.07,3865.48,2201.92,0
"2428",101,"propia","nuclear",20987.82,3559.01,1441.75,0
"2429",101,"propia","nuclear",25981.39,892.28,589.81,0
"2430",101,"prestada","unipersonal",7417.4,393.18,393.18,0
"2431",101,"propia","ampliado",31443.36,1935.76,1179.6,0
"2432",101,"propia","nuclear",16191.76,1281.48,1009.26,0
"2433",101,"propia","nuclear",12753.82,630.14,327.67,0
"2434",101,"propia","nuclear",18341.22,1349.02,1258.28,0
"2435",101,"propia","nuclear",14104.77,1179.6,1179.6,0
"2436",101,"propia","nuclear",20920.25,1994.24,1349.99,0
"2437",101,"propia","nuclear",18808.5,4037.84,1769.35,1209.86
"2438",912,"propia","nuclear",84366.51,10111.39,0,3024.65
"2439",912,"propia","nuclear",119975.95,19826.42,983,15435.67
"2440",912,"rentada","nuclear",58183.25,13300.93,6324.08,4557.12
"2441",912,"propia","nuclear",92389.61,10212.24,2293.71,3932.04
"2442",912,"propia_pagando","nuclear",45719.5,8163.02,3938.59,0
"2443",1052,"propia","nuclear",68890.82,14761.2,222.81,6049.28
"2444",1367,"propia","nuclear",25737.54,4597.46,3538.84,0
"2445",1367,"propia","nuclear",60017.72,6338.77,5098.66,0
"2446",1367,"propia","ampliado",37191.62,6411.23,3604.35,0
"2447",1367,"propia","nuclear",25350.78,3036.76,2280.6,0
"2448",1367,"prestada","unipersonal",15743.14,2470.15,655.35,0
"2449",1541,"prestada","nuclear",30373.16,2633.47,2149.52,0
"2450",1541,"prestada","nuclear",17421.78,4710.46,3984.54,0
"2451",1541,"propia","nuclear",16863.21,5863.29,4895.4,0
"2452",1541,"propia","ampliado",79607.64,5802.34,3080.15,0
"2453",1541,"propia","nuclear",42344.55,4657.97,0,1814.79
"2454",989,"rentada","nuclear",95274.9,3327.12,0,1814.79
"2455",989,"propia","unipersonal",51781.44,1437.71,681.55,0
"2456",989,"propia","unipersonal",36547.5,1856.16,1009.26,0
"2457",989,"propia","nuclear",122294.99,6049.29,0,2823
"2458",989,"rentada","nuclear",48393.6,4294.48,3689.55,0
"2459",1124,"propia","nuclear",33778.85,4782.98,1153.4,0
"2460",1124,"propia","nuclear",93238.85,7330.74,1926.7,2641.53
"2461",1124,"propia","nuclear",21777.18,2225.14,1166.51,0
"2462",1124,NA,"nuclear",57693.79,900.35,537.39,0
"2463",1124,"propia","nuclear",110700.6,7047.43,0,4839.44
"2464",1124,"prestada","nuclear",22079.67,0,0,0
"2465",1034,"prestada","nuclear",77127.38,10950.17,1336.88,4441.2
"2466",1034,"rentada","ampliado",20848.57,2208.01,1572.84,0
"2467",1034,"rentada","ampliado",37989.06,1754.32,1572.84,0
"2468",1034,"rentada","ampliado",24196.83,3287.8,2713.11,0
"2469",1227,"propia","nuclear",21940.53,3448.07,3145.6,0
"2470",1227,"prestada","unipersonal",3952.18,157.28,157.28,0
"2471",1227,"prestada","nuclear",15443.65,4198.17,4167.92,0
"2472",1227,"prestada","nuclear",17693.93,1851.1,0,1814.8
"2473",1227,"prestada","nuclear",18877.61,1972.07,1205.83,0
"2474",849,"propia","ampliado",123155.96,9348.21,2031.59,4536.95
"2475",849,"propia","ampliado",18929.06,372.54,281.8,0
"2476",849,"propia","ampliado",59080.84,9173.8,2595.2,3932.03
"2477",849,"prestada","ampliado",27685.33,4105.42,3198.03,0
"2478",849,"prestada","nuclear",10489.36,405.3,314.56,0
"2479",1043,"propia","nuclear",22452.74,6034.16,1022.32,3629.58
"2480",1043,"propia","nuclear",10505.49,4355.5,3538.84,0
"2481",1043,"litigio","nuclear",25109.36,1022.33,1022.33,0
"2482",1043,"prestada","nuclear",14618.95,2694.99,1848.09,0
"2483",1440,"propia","nuclear",42889,3602.39,1127.2,1098.96
"2484",1440,"rentada","nuclear",57517.84,5003.82,1651.5,1991.22
"2485",1440,"propia","nuclear",57598.7,3841.31,786.4,983.02
"2486",1440,"propia","ampliado",91585.04,3851.35,524.25,1482.07
"2487",1031,"propia","nuclear",88823.18,7064.58,1166.51,3629.58
"2488",1031,"propia","ampliado",29272.33,3720.32,524.28,1865.19
"2489",1031,"propia","ampliado",93662.24,6654.23,1310.7,3226.27
"2490",1031,"propia_pagando","nuclear",84986.66,3342.22,1769.4,0
"2491",993,"rentada","unipersonal",28371.04,1663.56,904.37,0
"2492",993,"rentada","nuclear",21260.93,2147.5,786.41,0
"2493",993,"propia","unipersonal",84860.42,3780.79,0,907.4
"2494",993,"propia","nuclear",38380.36,2388.47,1441.75,0
"2495",993,"propia_pagando","nuclear",162643.14,6711.71,0,3780.82
"2496",1641,"propia","unipersonal",40832.38,3292.83,1992.23,0
"2497",1641,"rentada","unipersonal",42667.15,13505.08,0,710.8
"2498",1641,"otra","nuclear",37278.21,4572.29,3604.4,0
"2499",952,"propia","nuclear",90738.3,5928.32,0,3024.65
"2500",952,"propia_pagando","nuclear",45560.81,1996.29,786.42,0
"2501",952,"rentada","unipersonal",25638.55,707.78,707.78,0
"2502",952,"propia","nuclear",46367.28,5773.04,157.28,3075.05
"2503",1096,"rentada","ampliado",24481.72,2407.63,1258.26,0
"2504",1096,"propia","nuclear",99812.2,7102.84,393.21,1920.65
"2505",1096,"propia","unipersonal",131086.6,7501.12,0,3932.03
"2506",948,"propia_pagando","unipersonal",47854.55,4924.13,235.92,3024.65
"2507",948,"propia","nuclear",33689.17,2365.27,943.68,0
"2508",948,"prestada","nuclear",27105.55,3337.21,917.48,0
"2509",948,"propia","unipersonal",36461.78,2494.35,773.32,0
"2510",1124,"rentada","nuclear",215855.77,9497.41,0,4839.44
"2511",1124,"propia","unipersonal",40781.14,2117.26,0,1209.86
"2512",1124,"rentada","unipersonal",175235.44,11639.84,0,7632.17
"2513",1124,"propia","nuclear",59141.28,7560.61,301.45,3629.58
"2514",1124,"propia_pagando","unipersonal",175497.74,8116.15,0,4536.98
"2515",1064,"rentada","nuclear",62548.79,1786.59,576.73,0
"2516",1064,"propia","nuclear",18222.31,0,0,0
"2517",890,"rentada","nuclear",25211.14,6760.13,2516.54,0
"2518",890,"propia","nuclear",67418.93,22848.27,21940.87,0
"2519",890,"rentada","unipersonal",28572.52,1609.12,550.49,0
"2520",890,"propia","ampliado",234583.19,14268.22,314.58,3417.86
"2521",955,"propia","ampliado",23955.03,3175.89,0,2117.26
"2522",955,"propia","ampliado",66541.5,2280.59,1494.18,0
"2523",955,"rentada","nuclear",48393.6,4140.8,2673.84,0
"2524",955,"propia","ampliado",43272.1,2140.49,930.63,0
"2525",955,"rentada","nuclear",51367.8,3316.07,3316.07,0
"2526",1161,"rentada","nuclear",12655.97,1137.3,1101,0
"2527",1161,"propia","nuclear",72219.55,3992.54,0,1875.28
"2528",1161,"propia","ampliado",71380.66,10419.92,2949.05,1209.86
"2529",1161,"rentada","nuclear",104121.91,4990.65,0,1058.63
"2530",1064,"propia_pagando","nuclear",32968.23,1330.84,0,0
"2531",1050,"propia","unipersonal",18482.49,604.93,0,0
"2532",1050,"propia","nuclear",64772.15,3484.43,2673.82,0
"2533",1050,"prestada","ampliado",38024.58,6015.45,2234.65,0
"2534",1050,"rentada","nuclear",39319.8,3296.88,1179.62,0
"2535",924,"rentada","ampliado",60378.62,29748.42,157.28,2974.21
"2536",924,"propia","ampliado",73498.01,2535.7,720.9,0
"2537",924,"prestada","unipersonal",73387.22,4075.23,0,1673.65
"2538",909,"rentada","nuclear",56156.82,2722.18,0,1663.55
"2539",909,"rentada","ampliado",12098.4,2221.12,406.33,0
"2540",909,"rentada","nuclear",22079.58,1740.22,681.59,0
"2541",909,"propia","compuesto",69223.11,2036.63,524.3,0
"2542",909,"prestada","nuclear",104097.05,6143.11,1454.9,2419.72
